GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HC01,HC02
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic Area,Geographic Area,Minute,Margin of Error
0100000US,,United States,310M100US47080,47080,"United States - In metropolitan or micropolitan statistical area - Vidalia, GA Micro Area","Vidalia, GA Micro Area",20.9,1.0
0100000US,,United States,310M100US47180,47180,"United States - In metropolitan or micropolitan statistical area - Vincennes, IN Micro Area","Vincennes, IN Micro Area",19.1,1.0
0100000US,,United States,310M100US47220,47220,"United States - In metropolitan or micropolitan statistical area - Vineland-Millville-Bridgeton, NJ Metro Area","Vineland-Millville-Bridgeton, NJ Metro Area",23.7,0.9
0100000US,,United States,310M100US47260,47260,"United States - In metropolitan or micropolitan statistical area - Virginia Beach-Norfolk-Newport News, VA-NC Metro Area","Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",23.4,0.2
0100000US,,United States,310M100US47300,47300,"United States - In metropolitan or micropolitan statistical area - Visalia-Porterville, CA Metro Area","Visalia-Porterville, CA Metro Area",21.0,0.4
0100000US,,United States,310M100US47340,47340,"United States - In metropolitan or micropolitan statistical area - Wabash, IN Micro Area","Wabash, IN Micro Area",19.8,1.1
0100000US,,United States,310M100US47380,47380,"United States - In metropolitan or micropolitan statistical area - Waco, TX Metro Area","Waco, TX Metro Area",18.7,0.4
0100000US,,United States,310M100US47420,47420,"United States - In metropolitan or micropolitan statistical area - Wahpeton, ND-MN Micro Area","Wahpeton, ND-MN Micro Area",18.9,1.1
0100000US,,United States,310M100US47460,47460,"United States - In metropolitan or micropolitan statistical area - Walla Walla, WA Micro Area","Walla Walla, WA Micro Area",15.3,0.8
0100000US,,United States,310M100US47500,47500,"United States - In metropolitan or micropolitan statistical area - Walterboro, SC Micro Area","Walterboro, SC Micro Area",32.4,2.0
0100000US,,United States,310M100US47540,47540,"United States - In metropolitan or micropolitan statistical area - Wapakoneta, OH Micro Area","Wapakoneta, OH Micro Area",19.7,1.0
0100000US,,United States,310M100US47580,47580,"United States - In metropolitan or micropolitan statistical area - Warner Robins, GA Metro Area","Warner Robins, GA Metro Area",20.5,0.6
0100000US,,United States,310M100US47620,47620,"United States - In metropolitan or micropolitan statistical area - Warren, PA Micro Area","Warren, PA Micro Area",20.2,0.7
0100000US,,United States,310M100US47660,47660,"United States - In metropolitan or micropolitan statistical area - Warrensburg, MO Micro Area","Warrensburg, MO Micro Area",26.1,1.4
0100000US,,United States,310M100US47700,47700,"United States - In metropolitan or micropolitan statistical area - Warsaw, IN Micro Area","Warsaw, IN Micro Area",20.2,0.7
0100000US,,United States,310M100US47780,47780,"United States - In metropolitan or micropolitan statistical area - Washington, IN Micro Area","Washington, IN Micro Area",21.6,1.3
0100000US,,United States,310M100US47820,47820,"United States - In metropolitan or micropolitan statistical area - Washington, NC Micro Area","Washington, NC Micro Area",25.4,1.2
0100000US,,United States,310M100US47900,47900,"United States - In metropolitan or micropolitan statistical area - Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",33.8,0.1
0100000US,,United States,314M100US4790013644,4790013644,"United States - In metropolitan or micropolitan statistical area - Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area - Bethesda-Rockville-Frederick, MD Metro Division","Bethesda-Rockville-Frederick, MD Metro Division",33.9,0.3
0100000US,,United States,314M100US4790047894,4790047894,"United States - In metropolitan or micropolitan statistical area - Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area - Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Division","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Division",33.7,0.1
0100000US,,United States,310M100US47920,47920,"United States - In metropolitan or micropolitan statistical area - Washington Court House, OH Micro Area","Washington Court House, OH Micro Area",23.4,1.2
0100000US,,United States,310M100US47940,47940,"United States - In metropolitan or micropolitan statistical area - Waterloo-Cedar Falls, IA Metro Area","Waterloo-Cedar Falls, IA Metro Area",16.5,0.3
0100000US,,United States,310M100US47980,47980,"United States - In metropolitan or micropolitan statistical area - Watertown, SD Micro Area","Watertown, SD Micro Area",15.0,0.9
0100000US,,United States,310M100US48020,48020,"United States - In metropolitan or micropolitan statistical area - Watertown-Fort Atkinson, WI Micro Area","Watertown-Fort Atkinson, WI Micro Area",23.4,0.6
0100000US,,United States,310M100US48060,48060,"United States - In metropolitan or micropolitan statistical area - Watertown-Fort Drum, NY Micro Area","Watertown-Fort Drum, NY Micro Area",18.5,0.5
0100000US,,United States,310M100US48100,48100,"United States - In metropolitan or micropolitan statistical area - Wauchula, FL Micro Area","Wauchula, FL Micro Area",25.1,1.7
0100000US,,United States,310M100US48140,48140,"United States - In metropolitan or micropolitan statistical area - Wausau, WI Metro Area","Wausau, WI Metro Area",18.9,0.5
0100000US,,United States,310M100US48180,48180,"United States - In metropolitan or micropolitan statistical area - Waycross, GA Micro Area","Waycross, GA Micro Area",22.7,1.3
0100000US,,United States,310M100US48220,48220,"United States - In metropolitan or micropolitan statistical area - Weatherford, OK Micro Area","Weatherford, OK Micro Area",18.2,1.9
0100000US,,United States,310M100US48300,48300,"United States - In metropolitan or micropolitan statistical area - Wenatchee-East Wenatchee, WA Metro Area","Wenatchee-East Wenatchee, WA Metro Area",18.4,0.6
0100000US,,United States,310M100US48460,48460,"United States - In metropolitan or micropolitan statistical area - West Plains, MO Micro Area","West Plains, MO Micro Area",19.3,0.9
0100000US,,United States,310M100US48500,48500,"United States - In metropolitan or micropolitan statistical area - West Point, MS Micro Area","West Point, MS Micro Area",22.0,1.6
0100000US,,United States,310M100US48540,48540,"United States - In metropolitan or micropolitan statistical area - Wheeling, WV-OH Metro Area","Wheeling, WV-OH Metro Area",22.6,0.6
0100000US,,United States,310M100US48580,48580,"United States - In metropolitan or micropolitan statistical area - Whitewater, WI Micro Area","Whitewater, WI Micro Area",24.6,0.8
0100000US,,United States,310M100US48620,48620,"United States - In metropolitan or micropolitan statistical area - Wichita, KS Metro Area","Wichita, KS Metro Area",18.6,0.2
0100000US,,United States,310M100US48660,48660,"United States - In metropolitan or micropolitan statistical area - Wichita Falls, TX Metro Area","Wichita Falls, TX Metro Area",16.7,0.4
0100000US,,United States,310M100US48700,48700,"United States - In metropolitan or micropolitan statistical area - Williamsport, PA Metro Area","Williamsport, PA Metro Area",19.6,0.5
0100000US,,United States,310M100US48740,48740,"United States - In metropolitan or micropolitan statistical area - Willimantic, CT Micro Area","Willimantic, CT Micro Area",25.8,0.7
0100000US,,United States,310M100US48780,48780,"United States - In metropolitan or micropolitan statistical area - Williston, ND Micro Area","Williston, ND Micro Area",15.4,1.1
0100000US,,United States,310M100US48820,48820,"United States - In metropolitan or micropolitan statistical area - Willmar, MN Micro Area","Willmar, MN Micro Area",16.9,0.5
0100000US,,United States,310M100US48900,48900,"United States - In metropolitan or micropolitan statistical area - Wilmington, NC Metro Area","Wilmington, NC Metro Area",21.9,0.5
0100000US,,United States,310M100US48940,48940,"United States - In metropolitan or micropolitan statistical area - Wilmington, OH Micro Area","Wilmington, OH Micro Area",25.7,1.2
0100000US,,United States,310M100US48980,48980,"United States - In metropolitan or micropolitan statistical area - Wilson, NC Micro Area","Wilson, NC Micro Area",19.2,0.6
0100000US,,United States,310M100US49020,49020,"United States - In metropolitan or micropolitan statistical area - Winchester, VA-WV Metro Area","Winchester, VA-WV Metro Area",30.2,0.8
0100000US,,United States,310M100US49060,49060,"United States - In metropolitan or micropolitan statistical area - Winfield, KS Micro Area","Winfield, KS Micro Area",18.2,0.9
0100000US,,United States,310M100US49100,49100,"United States - In metropolitan or micropolitan statistical area - Winona, MN Micro Area","Winona, MN Micro Area",17.0,0.6
0100000US,,United States,310M100US49180,49180,"United States - In metropolitan or micropolitan statistical area - Winston-Salem, NC Metro Area","Winston-Salem, NC Metro Area",22.0,0.3
0100000US,,United States,310M100US49260,49260,"United States - In metropolitan or micropolitan statistical area - Woodward, OK Micro Area","Woodward, OK Micro Area",17.4,1.7
0100000US,,United States,310M100US49300,49300,"United States - In metropolitan or micropolitan statistical area - Wooster, OH Micro Area","Wooster, OH Micro Area",20.1,0.5
0100000US,,United States,310M100US49340,49340,"United States - In metropolitan or micropolitan statistical area - Worcester, MA Metro Area","Worcester, MA Metro Area",27.3,0.3
0100000US,,United States,310M100US49380,49380,"United States - In metropolitan or micropolitan statistical area - Worthington, MN Micro Area","Worthington, MN Micro Area",15.1,1.0
0100000US,,United States,310M100US49420,49420,"United States - In metropolitan or micropolitan statistical area - Yakima, WA Metro Area","Yakima, WA Metro Area",19.4,0.5
0100000US,,United States,310M100US49460,49460,"United States - In metropolitan or micropolitan statistical area - Yankton, SD Micro Area","Yankton, SD Micro Area",15.2,1.6
0100000US,,United States,310M100US49540,49540,"United States - In metropolitan or micropolitan statistical area - Yazoo City, MS Micro Area","Yazoo City, MS Micro Area",26.4,1.9
0100000US,,United States,310M100US49620,49620,"United States - In metropolitan or micropolitan statistical area - York-Hanover, PA Metro Area","York-Hanover, PA Metro Area",26.4,0.4
0100000US,,United States,310M100US49660,49660,"United States - In metropolitan or micropolitan statistical area - Youngstown-Warren-Boardman, OH-PA Metro Area","Youngstown-Warren-Boardman, OH-PA Metro Area",21.7,0.3
0100000US,,United States,310M100US49700,49700,"United States - In metropolitan or micropolitan statistical area - Yuba City, CA Metro Area","Yuba City, CA Metro Area",28.7,0.7
0100000US,,United States,310M100US49740,49740,"United States - In metropolitan or micropolitan statistical area - Yuma, AZ Metro Area","Yuma, AZ Metro Area",19.1,0.6
0100000US,,United States,310M100US49780,49780,"United States - In metropolitan or micropolitan statistical area - Zanesville, OH Micro Area","Zanesville, OH Micro Area",24.5,0.9
0100000US,,United States,0400000US72,72,Puerto Rico,Puerto Rico,29.3,0.2
0100000US,,United States,04000A0US72,72,Puerto Rico - In metropolitan or micropolitan statistical area,In metropolitan or micropolitan statistical area,29.3,0.2
0100000US,,United States,310M100US10260,10260,"Puerto Rico - In metropolitan or micropolitan statistical area - Adjuntas, PR Micro Area","Adjuntas, PR Micro Area",28.3,3.0
0100000US,,United States,310M100US10380,10380,"Puerto Rico - In metropolitan or micropolitan statistical area - Aguadilla-Isabela-San Sebastián, PR Metro Area","Aguadilla-Isabela-San Sebastián, PR Metro Area",24.3,0.6
0100000US,,United States,310M100US17620,17620,"Puerto Rico - In metropolitan or micropolitan statistical area - Coamo, PR Micro Area","Coamo, PR Micro Area",25.8,1.2
0100000US,,United States,310M100US21940,21940,"Puerto Rico - In metropolitan or micropolitan statistical area - Fajardo, PR Metro Area","Fajardo, PR Metro Area",29.1,1.2
0100000US,,United States,310M100US25020,25020,"Puerto Rico - In metropolitan or micropolitan statistical area - Guayama, PR Metro Area","Guayama, PR Metro Area",24.1,1.1
0100000US,,United States,310M100US27580,27580,"Puerto Rico - In metropolitan or micropolitan statistical area - Jayuya, PR Micro Area","Jayuya, PR Micro Area",22.4,3.0
0100000US,,United States,310M100US32420,32420,"Puerto Rico - In metropolitan or micropolitan statistical area - Mayagüez, PR Metro Area","Mayagüez, PR Metro Area",20.8,0.6
0100000US,,United States,310M100US38660,38660,"Puerto Rico - In metropolitan or micropolitan statistical area - Ponce, PR Metro Area","Ponce, PR Metro Area",24.2,0.5
0100000US,,United States,310M100US41900,41900,"Puerto Rico - In metropolitan or micropolitan statistical area - San Germán-Cabo Rojo, PR Metro Area","San Germán-Cabo Rojo, PR Metro Area",24.8,0.9
0100000US,,United States,310M100US41980,41980,"Puerto Rico - In metropolitan or micropolitan statistical area - San Juan-Caguas-Guaynabo, PR Metro Area","San Juan-Caguas-Guaynabo, PR Metro Area",31.2,0.2
0100000US,,United States,310M100US42180,42180,"Puerto Rico - In metropolitan or micropolitan statistical area - Santa Isabel, PR Micro Area","Santa Isabel, PR Micro Area",27.4,2.3
